CaseIds,Labels
173688,13
173691,18
173694,80
173697,0
173700,0
173703,57
173706,67
173709,55
173712,67
173715,26
173718,68
173721,43
173724,24
173727,0
173730,68
173733,9
173736,60
173739,10
173742,1
173745,35
173748,76
173751,48
173754,1
173757,0
173760,13
173763,9
173766,69
173769,0
173772,0
173775,70
173778,9
173781,40
173784,41
173787,58
173790,34
173793,43
173796,24
173799,12
173802,9
173805,1
173808,0
173811,29
173814,23
173817,69
173820,0
173823,26
173826,24
173829,55
173832,0
173835,21
173838,0
173841,55
173844,13
173847,24
173850,0
173853,0
173856,64
173859,19
173862,9
173865,0
173868,34
173871,43
173874,0
173877,0
173880,17
173883,0
173886,0
173889,9
173892,0
173895,0
173898,16
173901,9
173904,9
173907,0
173910,0
173913,34
173916,47
173919,8
173922,0
173925,55
173928,41
173931,0
173934,9
173937,74
173940,10
173943,27
173946,19
173949,29
173952,0
173955,51
173958,4
173961,9
173964,30
173979,48
173982,31
173985,71
173988,19
173991,0
173994,0
173997,13
174000,1
174003,0
174006,9
174009,74
174012,1
174015,9
174018,4
174021,9
174024,67
174027,9
174030,80
174033,0
174036,54
174039,73
174042,83
174045,49
174048,40
174051,64
174054,0
174057,0
174060,41
174063,0
174066,0
174069,54
174072,9
174075,9
174078,21
174081,0
174084,36
174087,13
174090,13
174093,58
174096,17
174099,1
174102,47
174105,4
174108,0
174111,55
174114,9
174117,9
174120,4
174123,9
174126,9
174129,9
174132,41
174135,9
174138,67
174141,32
174144,72
174147,11
174150,61
174153,81
174156,0
174159,80
174162,9
174165,0
174168,36
174171,0
174174,0
174177,72
174180,69
174183,0
174186,23
174189,0
174192,0
174195,30
174198,79
174201,79
174204,9
174207,39
174210,0
174213,24
174216,10
174219,55
174222,0
174225,0
174228,9
174231,31
174234,9
174237,28
174240,23
174243,23
174246,9
174249,61
174252,36
174255,21
174258,23
174261,82
174264,42
174267,0
174270,50
174273,9
174276,0
174279,79
174282,9
174285,45
174288,64
174291,11
174294,77
174297,55
174300,9
174303,55
174319,18
174322,58
174325,20
174328,0
174331,23
174334,5
174337,2
174340,0
174343,49
174346,9
174349,58
174352,9
174355,9
174358,2
174361,7
174364,9
174367,16
174370,0
174373,0
174376,24
174379,53
174382,54
174385,7
174388,13
174391,0
174394,24
174397,51
174400,23
174403,18
174406,27
174409,28
174412,0
174415,53
174418,54
174421,24
174424,18
174427,0
174430,53
174433,12
174436,54
174439,0
174442,64
174445,12
174448,45
174451,55
174454,0
174457,4
174460,0
174463,49
174466,0
174469,15
174472,9
174475,57
174478,49
174481,21
174484,67
174487,48
174490,4
174493,11
174496,56
174499,9
174502,73
174505,13
174508,4
174511,78
174514,0
174517,78
174520,0
174523,0
174526,9
174529,44
174532,9
174535,13
174538,25
174541,1
174544,0
174547,73
174559,54
174562,16
174565,16
174568,11
174571,31
174574,9
174577,78
174599,0
174602,15
174605,13
174608,40
174611,23
174614,76
174617,0
174620,21
174623,9
174626,64
174629,34
174632,0
174635,34
174638,3
174641,0
174644,22
174647,9
174650,28
174653,25
174656,59
174659,28
174662,0
174665,9
174668,64
174671,73
174674,0
174677,0
174680,0
174683,72
174686,72
174689,46
174692,0
174695,13
174698,0
174701,0
174704,0
174707,1
174710,74
174713,23
174716,67
174719,75
174722,77
174725,0
174728,9
174731,64
174734,64
174737,11
174740,76
174743,64
174746,64
174749,1
174752,13
174755,64
174758,20
174761,18
174764,49
174767,15
174770,64
174773,21
174776,0
174779,13
174782,9
174785,49
174788,0
174791,0
174794,9
174797,0
174800,26
174803,0
174806,73
174809,0
174812,0
174815,60
174818,22
174821,70
174824,59
174827,31
174830,0
174833,0
174836,9
174839,0
174842,0
174845,10
174848,26
174851,2
174854,8
174857,39
174860,67
174863,11
174866,0
174869,21
174872,51
174875,53
174878,72
174881,32
174884,63
174887,0
174890,47
174893,57
174896,28
174899,0
174902,55
174905,25
174908,64
174911,72
174914,4
174917,38
174920,38
174923,18
174926,59
174929,53
174932,79
174935,20
174938,20
174941,23
174944,51
174947,15
174950,55
174953,4
174956,9
174959,1
174962,20
174965,6
174968,20
174979,38
174982,70
174985,15
174988,0
174991,67
174994,9
174997,40
175000,55
175003,0
175006,0
175009,0
175012,23
175015,28
175018,71
175021,0
175024,7
175027,36
175030,0
175033,9
175036,0
175039,1
175042,9
175045,13
175048,32
175051,0
175054,38
175057,9
175060,60
175063,9
175066,9
175069,0
175072,0
175075,55
175078,2
175081,82
175084,0
175087,9
175090,0
175093,50
175096,78
175099,43
175102,9
175105,38
175108,9
175111,23
175114,48
175117,9
175120,13
175123,0
175126,9
175129,0
175132,9
175135,32
175138,0
175141,24
175144,0
175147,49
175150,9
175153,13
175156,64
175159,9
175162,4
175165,0
175168,9
175171,81
175174,4
175177,29
175180,59
175183,65
175186,23
175189,55
175192,49
175195,27
175198,67
175201,9
175204,45
175219,47
175222,0
175225,9
175228,9
175231,80
175234,77
175239,21
175242,0
175245,9
175248,18
175251,24
175254,49
175257,9
175260,4
175263,32
175266,16
175269,0
175272,0
175275,80
175278,24
175281,42
175284,9
175287,36
175290,0
175293,28
175296,0
175299,55
175302,13
175305,65
175308,0
175311,50
175314,9
175317,0
175320,0
175323,20
175326,0
175329,42
175332,11
175335,20
175338,11
175341,79
175344,18
175347,69
175350,0
175353,68
175356,0
175359,23
175362,0
175365,15
175368,64
175371,56
175374,83
175377,2
175380,4
175383,13
175386,32
175389,57
175392,28
175395,21
175398,9
175401,16
175404,0
175407,5
175410,82
175413,79
175416,0
175419,21
175422,9
175425,18
175428,83
175431,0
175434,3
175437,28
175440,0
175443,0
175446,9
175449,0
175452,9
175455,69
175458,0
175461,0
175464,0
175467,0
175470,0
175473,55
175476,67
175479,47
175482,0
175485,13
175488,79
175491,66
175494,34
175497,1
175500,0
175519,55
175522,64
175525,72
175528,8
175531,23
175534,1
175537,56
175540,0
175543,60
175546,72
175549,36
175552,25
175555,19
175558,0
175561,0
175564,23
175567,72
175570,9
175573,77
175576,56
175579,0
175582,45
175585,28
175588,47
175591,38
175594,12
175597,49
175600,16
175603,9
175606,5
175609,0
175612,0
175615,72
175618,0
175621,0
175624,48
175627,58
175630,61
175633,0
175636,0
175639,0
175642,15
175645,0
175648,9
175651,17
175654,9
175657,44
175660,9
175663,9
175666,56
175669,58
175672,19
175675,61
175678,9
175681,7
175684,10
175687,3
175690,8
175693,8
175696,9
175699,32
175702,81
175705,64
175708,0
175711,30
175714,39
175717,56
175720,81
175723,0
175726,11
175729,9
175732,0
175735,42
175738,9
175741,44
175744,46
175747,9
175750,67
175753,0
175756,44
175759,24
175762,0
175765,67
175768,23
175771,70
175774,4
175777,0
175780,76
175783,0
175786,9
175789,35
175792,1
175795,0
175798,74
175801,11
175804,27
175807,81
175810,9
175813,71
175816,0
175819,70
175822,33
175825,13
175828,0
175831,55
175834,72
175837,64
175840,13
175843,16
175846,9
175859,75
175862,0
175865,9
175868,0
175871,30
175874,0
175877,9
175880,9
175883,33
175886,9
175889,9
175892,2
175895,0
175898,67
175901,9
175904,0
175907,13
175910,38
175913,26
175916,9
175919,0
175922,39
175925,0
175928,23
175931,9
175934,9
175937,31
175940,0
175943,0
175946,57
175949,0
175952,70
175955,0
175958,31
175961,0
175964,0
175967,0
175970,61
175973,34
175976,79
175979,23
175982,9
175985,0
175988,64
175991,26
175994,54
175997,58
176000,34
176003,0
176006,7
176009,9
176012,22
176015,24
176018,40
176021,13
176024,0
176027,9
176030,53
176033,53
176036,0
176039,43
176042,0
176045,35
176048,33
176051,13
176054,9
176057,39
176060,53
176063,4
176066,55
176069,72
176072,21
176075,9
176078,35
176081,1
176084,13
176087,10
176090,49
176093,37
176096,24
176099,9
176102,55
176105,29
176119,76
176122,35
176125,0
176128,19
176131,58
176134,2
176137,4
176140,9
176143,9
176146,80
176149,12
176152,48
176155,9
176158,69
176161,0
176164,9
176167,33
176170,55
176173,0
176176,6
176179,58
176182,77
176185,4
176188,38
176191,7
176194,70
176197,0
176200,0
176203,32
176206,35
176209,9
176212,9
176215,9
176218,68
176221,0
176224,26
176227,4
176230,70
176233,0
176236,64
176239,10
176242,0
176245,9
176248,0
176251,0
176254,0
176257,0
176260,0
176263,23
176266,53
176269,1
176272,9
176275,42
176278,13
176281,76
176284,77
176287,37
176290,68
176293,9
176296,0
176299,57
176302,24
176305,27
176308,39
176311,0
176314,8
176317,12
176320,79
176323,72
176326,54
176329,9
176332,81
176339,9
176342,69
176345,27
176359,40
176362,0
176365,0
176368,20
176371,16
176374,49
176377,0
176380,41
176383,82
176386,82
176389,5
176392,15
176395,69
176398,12
176401,0
176404,18
176407,0
176410,9
176413,72
176416,9
176419,75
176422,0
176425,0
176428,24
176431,56
176434,9
176437,21
176440,23
176443,0
176446,41
176449,9
176452,64
176455,0
176458,11
176461,12
176464,0
176467,20
176470,55
176473,9
176476,63
176479,9
176482,9
176485,0
176488,10
176491,69
176494,0
176497,0
176500,32
176503,9
176506,23
176509,0
176512,0
176515,68
176518,0
176521,38
176524,64
176527,38
176530,9
176533,80
176536,0
176539,2
176542,41
176545,18
176548,9
176551,40
176554,0
176557,81
176560,0
176563,23
176566,51
176569,9
176572,24
176575,36
176578,67
176581,36
176584,9
176587,0
176590,46
176593,65
176596,18
176599,64
176602,23
176605,40
176608,76
176611,80
176614,21
176617,9
176620,23
176623,9
176626,47
176629,0
176632,21
176635,0
176639,53
176642,9
176645,9
176648,45
176651,70
176654,0
176657,46
176660,0
176663,62
176666,9
176669,9
176672,1
176675,9
176678,9
176681,0
176684,49
176687,9
176690,13
176693,0
176696,69
176699,70
176702,74
176705,83
176708,1
176711,74
176714,68
176717,13
176720,0
176723,64
176726,64
176729,69
176732,0
176735,24
176738,13
176741,0
176744,79
176747,53
176750,9
176753,0
176756,0
176759,9
176762,35
176765,76
176768,15
176771,24
176774,0
176777,0
176780,67
176783,48
176786,38
176789,4
176792,49
176795,0
176798,0
176801,0
176804,13
176807,38
176810,43
176813,2
176816,75
176819,0
176822,13
176825,38
176828,69
176831,58
176834,48
176837,25
176840,49
176843,9
176846,33
176849,31
176852,5
176855,22
176858,58
176879,28
176882,0
176885,4
176888,9
176891,49
176894,13
176897,9
176900,0
176903,38
176906,47
176909,9
176912,0
176915,0
176918,0
176921,73
176924,9
176927,82
176930,74
176933,9
176936,32
176939,9
176942,64
176945,30
176948,0
176951,0
176954,82
176957,59
176960,49
176963,20
176966,53
176969,40
176972,9
176975,38
176978,21
176981,60
176984,44
176987,0
176990,0
176993,23
176996,74
176999,0
177002,1
177005,65
177008,24
177011,69
177014,13
177017,0
177020,0
177023,36
177026,9
177029,4
177032,9
177035,23
177038,68
177041,0
177044,57
177047,9
177050,0
177053,50
177056,0
177059,12
177062,9
177065,9
177068,45
177071,0
177074,0
177077,51
177080,0
177083,41
177086,47
177089,53
177092,24
177095,9
177098,23
177119,9
177122,16
177125,44
177128,0
177131,0
177134,68
177137,55
177140,20
177143,23
177146,0
177149,17
177152,67
177155,24
177158,0
177161,13
177164,0
177167,13
177170,66
177173,21
177176,0
177179,57
177182,0
177185,55
177188,53
177191,13
177194,1
177197,13
177200,58
177203,56
177206,42
177209,25
177212,79
177215,13
177218,0
177221,77
177224,0
177227,0
177230,24
177233,61
177236,0
177239,53
177242,0
177245,56
177248,12
177251,21
177254,20
177257,0
177260,0
177263,28
177266,9
