CaseIds,Labels
1-364285768,54
1-467153946,31
1-503573772,59
1-504538555,19
1-506071646,46
1-512795200,69
1-516553982,88
1-522528740,47
1-523391859,76
1-529067006,19
1-529096847,82
1-530458987,32
1-530772502,49
1-530838254,21
1-532109338,88
1-536444735,47
1-536481337,41
1-537219938,26
1-540390551,73
1-541468268,54
1-543317665,45
1-543979253,62
1-544969832,4
1-544976636,49
1-550213097,28
1-557297151,28
1-559795575,45
1-565045794,11
1-567358917,14
1-577292898,59
1-578864726,37
1-580893958,59
1-580987781,18
1-583200733,80
1-587101946,90
1-593737913,20
1-594260021,14
1-597436480,77
1-601328051,60
1-603556351,57
1-603749197,41
1-604144478,4
1-605313141,64
1-605956457,46
1-606902814,9
1-609835209,47
1-611261188,82
1-613379581,22
1-614948909,68
1-617858557,31
1-618854217,85
1-619069761,45
1-620611187,18
1-620858291,49
1-621825480,88
1-623778166,37
1-626766981,27
1-627819166,46
1-627973205,58
1-629364071,35
1-629883996,88
1-630181491,47
1-632620937,60
1-634340171,76
1-634738521,21
1-635268712,28
1-635375181,86
1-636928149,87
1-637842042,88
1-638018481,54
1-638289351,15
1-638742591,38
1-638841644,20
1-638945511,27
1-642373523,28
1-642402641,33
1-642411971,16
1-642714990,32
1-642761396,47
1-642781041,13
1-643338463,15
1-643546500,54
1-643684191,33
1-643733486,19
1-644761840,88
1-647788578,19
1-647953636,87
1-648471635,21
1-648654669,15
1-649830550,9
1-649950870,45
1-650013051,35
1-651196130,5
1-651324866,9
1-652256138,8
1-652468131,15
1-652924814,56
1-652947231,50
1-653391886,15
1-654423931,85
1-655021441,25
1-655281402,69
1-656241183,27
1-656373348,34
1-656450664,73
1-657323705,9
1-657893589,15
1-657900377,21
1-658045761,27
1-658345511,18
1-658515933,9
1-658538636,37
1-659129745,9
1-659713703,28
1-660051308,22
1-660218981,14
1-660730501,82
1-660865454,8
1-660915327,46
1-665922195,8
1-673825643,75
1-682281772,54
1-683319231,15
1-683762637,69
1-684012815,54
1-684695843,8
1-685098751,70
1-685155470,82
1-686398767,57
1-686497432,88
1-686580161,61
1-686609791,14
1-686885675,62
1-687082195,31
1-687085471,80
1-687329729,5
1-687521104,56
1-687544011,35
1-687638428,54
1-687647619,28
1-687710013,9
1-688278051,85
1-688624453,57
1-688689511,37
1-688696731,22
1-689206959,12
1-689461262,18
1-689501709,77
1-690238688,19
1-690422411,85
1-690436171,14
1-690839783,38
1-691049627,47
1-691129791,9
1-691759626,41
1-691782323,55
1-691794481,60
1-691811604,9
1-691832279,8
1-691950241,77
1-691971107,38
1-692009261,87
1-692067345,68
1-692755228,90
1-692758611,4
1-692758994,77
1-692918254,50
1-693021183,88
1-693200675,47
1-693253181,35
1-693258975,56
1-693300691,27
1-693352046,76
1-693412654,26
1-693587250,50
1-693822171,35
1-693837467,15
1-694035053,68
1-694236018,58
1-694266600,9
1-694274811,45
1-694300980,68
1-694339964,38
1-694346169,15
1-694375168,32
1-694457714,9
1-694782353,45
1-694796871,27
1-694844381,4
1-694845331,59
1-694868667,27
1-694899341,9
1-694975897,8
1-695147297,75
1-695221831,86
1-695298616,56
1-695360832,27
1-695452478,12
1-695486451,26
1-695870591,78
1-695872361,14
1-696080795,71
1-696101645,87
1-696163170,5
1-696361691,22
1-696484951,22
1-696831586,50
1-696861441,51
1-696882469,12
1-696894381,12
1-696911694,28
1-696915401,18
1-696981592,46
1-697462851,70
1-697478298,5
1-697528961,8
1-697746161,79
1-697751037,28
1-697774726,60
1-697777158,86
1-697896972,8
1-697955020,4
1-698029651,24
1-698029851,82
1-698036851,76
1-698065363,21
1-698350971,8
1-698400941,59
1-698487635,32
1-698555281,8
1-698572466,34
1-698843072,54
1-698990450,67
1-699016718,19
1-699103686,54
1-699262145,62
1-699297808,56
1-699344291,26
1-699545679,85
1-699557832,73
1-699617036,27
1-699655497,9
1-699703931,45
1-699719677,5
1-699750568,27
1-699989926,26
1-700135371,9
1-700161985,76
1-700205396,9
1-700245581,54
1-700300604,59
1-700356558,28
1-700370143,16
1-700427997,82
1-700431220,15
1-700466198,1
1-700466740,23
1-700563427,9
1-700591261,32
1-700822736,9
1-700826141,22
1-700955144,80
1-701147913,71
1-701284355,28
1-701412801,34
1-701488609,26
1-701567557,25
1-701687914,21
1-701688007,12
1-701799752,58
1-701820421,88
1-702316147,12
1-702542377,34
1-702551585,20
1-702586831,34
1-702667331,88
1-703146498,18
1-703263656,18
1-703279569,31
1-703368981,41
1-703430111,14
1-703433841,35
1-703547921,56
1-703888972,35
1-703940589,35
1-703995711,61
1-703999194,27
1-704030543,18
1-704051851,64
1-704096711,31
1-704155821,47
1-704163965,9
1-704194471,75
1-704218008,82
1-704223291,27
1-704275949,31
1-704682611,37
1-704747578,25
1-704804641,24
1-704849848,21
1-704868231,54
1-704940021,36
1-704946941,34
1-704985732,21
1-705039067,70
1-705039821,60
1-705050337,19
1-705084201,38
1-705164933,9
1-705201889,4
1-705739949,75
1-705770183,19
1-705791051,18
1-705791341,78
1-705845431,33
1-705847078,9
1-705847232,35
1-705895959,87
1-705901284,82
1-705937016,20
1-705976449,58
1-705991296,85
1-706022221,18
1-706095828,11
1-706148201,64
1-706158289,75
1-706221211,50
1-706221681,48
1-706532382,75
1-706532431,13
1-706675514,27
1-706700376,18
1-706844801,62
1-706845546,75
1-706880563,18
1-706983808,57
1-706996552,88
1-707167142,60
1-707196413,62
1-707214451,8
1-707231563,68
1-707253770,85
1-707295006,58
1-707613853,31
1-707644921,45
1-707689061,18
1-707771775,5
1-707802351,58
1-707807221,32
1-707854303,12
1-707933295,9
1-707939234,58
1-707991342,41
1-708029447,46
1-708059841,75
1-708116781,64
1-708116786,64
1-708177338,32
1-708505881,82
1-708524564,46
1-708526701,54
1-708529881,60
1-708573022,69
1-708577179,51
1-708587941,5
1-708588651,35
1-708605704,27
1-708618611,12
1-708621071,64
1-708621211,64
1-708621216,64
1-708625573,32
1-708654057,21
1-708654206,34
1-708654452,31
1-708674093,33
1-708824660,63
1-708840091,40
1-708840281,34
1-708840891,22
1-708879965,70
1-708954745,9
1-709023396,15
1-709033790,58
1-709073301,35
1-709073651,31
1-709167822,58
1-709437564,68
1-709456716,26
1-709465778,9
1-709477967,46
1-709496690,8
1-709502283,77
1-709504717,52
1-709505128,77
1-709542591,4
1-709544188,50
1-709557170,30
1-709563207,46
1-709563537,27
1-709663406,32
1-709707903,85
1-709715968,45
1-709758563,35
1-709769982,60
1-709804068,60
1-709831036,47
1-709844441,79
1-710083211,51
1-710083501,80
1-710083691,40
1-710083831,68
1-710133933,9
1-710177495,31
1-710211491,27
1-710248131,8
1-712880822,28
1-712891909,90
1-712901719,27
1-712908376,75
1-712916847,90
1-712916876,27
1-712942400,79
1-712950734,13
1-712979761,75
1-713046754,18
1-713472354,25
1-713472661,75
1-713520241,35
1-715404545,5
1-715416221,11
1-715416771,32
1-715437063,8
1-715439170,5
1-715505142,34
1-715505758,41
1-715628657,75
1-715641871,31
1-715642734,18
1-715658220,57
1-715673631,22
1-715677131,34
1-715689451,12
1-715704641,20
1-715713221,18
1-715724341,79
1-715731471,45
1-715739627,41
1-715753705,5
1-715780861,18
1-715819222,25
1-715860853,4
1-715927090,79
1-715977583,21
1-716035538,21
1-716092458,56
1-716114500,9
1-716164282,69
1-716195100,8
1-716202992,84
1-716215673,27
1-716219287,35
1-716221928,68
1-716224739,73
1-716234193,12
1-716234358,34
1-716289998,12
1-716290816,34
1-716294642,9
1-716331563,43
1-716381288,53
1-716409968,56
1-716410137,20
1-716410529,56
1-716425334,46
1-716445231,68
1-716466808,90
1-716467704,75
1-716473461,8
1-716510112,34
1-716530349,73
1-716547687,60
1-716584541,31
1-716584881,34
1-716587209,5
1-716629872,12
1-716650567,77
1-716650593,71
1-716688713,37
1-716689691,57
1-716949717,51
1-716962496,69
1-716981483,28
1-716989377,63
1-717021893,75
1-717027282,63
1-717067711,70
1-717113861,35
1-717126508,70
1-717137957,54
1-717173812,8
1-717197709,50
1-717207263,15
1-717210101,40
1-717227518,41
1-717228961,75
1-717275031,82
1-717283611,19
1-717331011,4
1-717333026,1
1-717397801,22
1-717413361,35
1-717419109,18
1-717431477,60
1-717446378,21
1-717491930,84
1-717684213,56
1-717714208,71
1-717717559,18
1-717720404,68
1-717726137,15
1-717764374,75
1-717770354,8
1-717795233,75
1-717799091,31
1-717837851,14
1-717843904,31
1-717845096,47
1-717854005,9
1-717901005,1
1-717914963,5
1-717915624,76
1-717918204,17
1-717918214,17
1-717954369,56
1-717971591,71
1-717977915,27
1-717979241,43
1-718004998,47
1-718005400,51
1-718021221,12
1-718028943,63
1-718032180,58
1-718038855,20
1-718043945,3
1-718089090,12
1-718100518,45
1-718132991,32
1-718133341,25
1-718151332,46
1-718162127,18
1-718915746,46
1-718965291,82
1-718977997,57
1-718997398,33
1-719009547,27
1-719035508,69
1-719042888,12
1-719069585,18
1-719110506,71
1-719114721,2
1-719156663,69
1-719171201,35
1-719171221,27
1-719171831,11
1-719199551,34
1-719204935,86
1-719232179,9
1-719232890,69
1-719240042,21
1-719251456,46
1-719257516,76
1-719272244,87
1-719278453,86
1-719278949,25
1-719283506,9
1-719317155,85
1-719343054,56
1-719365340,11
1-719368467,27
1-719376891,57
1-719396793,51
1-719401266,79
1-719410841,26
1-719417071,70
1-719418321,91
1-719427538,27
1-719457882,13
1-719494184,51
