0,1,2,3,4,5,6,7
1.629544,-0.045400247,0.7100459,-0.05793154,0.7569321,0.6794212,-1.4973766,0.9482448
-0.04093887,0.43052077,0.39977923,2.327589,2.7705328,0.17014927,-0.2860996,0.9654614
-0.04093887,0.43052077,0.39977923,2.327589,2.7705328,0.17014927,-0.2860996,0.9654614
-0.53557,-0.5730997,0.75731546,1.7418404,-0.0009970764,-2.1076596,-0.2763327,0.7159035
-0.04093887,0.43052077,0.39977923,2.327589,2.7705328,0.17014927,-0.2860996,0.9654614
0.43519646,-0.8093263,0.9574894,1.2288091,-0.13008362,-1.8583341,0.49861112,-0.14747775
-0.04093887,0.43052077,0.39977923,2.327589,2.7705328,0.17014927,-0.2860996,0.9654614
1.8130822,0.29150674,0.020395005,0.60639405,0.84940195,0.64529234,-1.757984,0.54908687
-0.04093887,0.43052077,0.39977923,2.327589,2.7705328,0.17014927,-0.2860996,0.9654614
1.7385674,0.199088,0.13037671,0.29525387,1.3086525,0.9004395,-1.5351062,0.028312033
-0.59742707,-0.46413577,0.807016,1.2893872,-0.06134107,-2.3262882,-0.4229983,0.91718745
-0.59742707,-0.46413592,0.807016,1.2893871,-0.061341092,-2.3262882,-0.4229983,0.91718745
1.5719548,-0.05549521,0.88326895,-0.3514309,1.1159393,0.82927984,-1.2080127,0.5751816
-0.04093887,0.43052077,0.39977923,2.327589,2.7705328,0.17014927,-0.2860996,0.9654614
-0.04093887,0.43052077,0.39977923,2.327589,2.7705328,0.17014927,-0.2860996,0.9654614
-0.04093887,0.43052077,0.39977923,2.327589,2.7705328,0.17014927,-0.2860996,0.9654614
-0.04093887,0.43052077,0.39977923,2.327589,2.7705328,0.17014927,-0.2860996,0.9654614
2.0336761,0.36724436,0.2357468,0.16683704,1.2613052,0.74003196,-1.3185239,0.17668827
1.5552325,-0.14566049,0.85074586,-0.36066252,1.1242867,0.88984686,-1.2964679,0.5534771
-0.04093887,0.43052077,0.39977923,2.327589,2.7705328,0.17014927,-0.2860996,0.9654614
-1.1737443,-1.2622974,1.1965697,1.3098756,-0.06176571,-1.0874436,-0.7102729,0.7223323
1.8041489,0.36739844,0.1297754,0.20326221,1.3108083,0.7087429,-1.5163429,0.0061128736
-0.04093887,0.43052077,0.39977923,2.327589,2.7705328,0.17014927,-0.2860996,0.9654614
1.768001,0.32713783,0.13634007,0.33791763,1.307097,0.82595617,-1.4369535,0.030176423
-0.04093887,0.43052077,0.39977923,2.327589,2.7705328,0.17014927,-0.2860996,0.9654614
1.8041489,0.36739844,0.1297754,0.20326221,1.3108083,0.7087429,-1.5163428,0.0061128736
-1.1737443,-1.2622976,1.1965696,1.3098757,-0.06176567,-1.0874437,-0.7102729,0.7223323
1.9505274,0.41491494,0.12889871,0.22858095,1.2619883,0.67438626,-1.4968463,0.06959033
-0.59742695,-0.46413586,0.80701613,1.2893872,-0.06134107,-2.326288,-0.4229983,0.91718745
-0.53556997,-0.5730997,0.75731546,1.7418404,-0.0009970764,-2.1076596,-0.2763327,0.7159035
-1.1737443,-1.2622976,1.1965696,1.3098756,-0.06176571,-1.0874437,-0.71027297,0.7223323
1.8917701,0.31425345,0.1546103,0.17754096,1.2735535,0.7674816,-1.5692456,0.056501463
1.5897467,-0.08204594,0.8567533,-0.34013808,1.1092044,0.81936085,-1.2275002,0.58316314
-0.04093887,0.43052077,0.39977923,2.327589,2.7705328,0.17014927,-0.2860996,0.9654614
-0.04093887,0.43052077,0.39977923,2.327589,2.7705328,0.17014927,-0.2860996,0.9654614
-0.59742707,-0.46413586,0.80701613,1.2893872,-0.06134107,-2.326288,-0.4229983,0.91718745
1.8130822,0.29150674,0.02039501,0.60639405,0.84940195,0.64529234,-1.757984,0.54908687
-0.554641,-0.2896554,1.4361874,0.5579841,-0.09900129,-2.138662,-0.9507171,-0.2836373
-0.53556997,-0.57309973,0.75731546,1.7418405,-0.0009970665,-2.1076596,-0.27633274,0.7159035
1.8917701,0.31425345,0.1546103,0.17754096,1.2735535,0.7674816,-1.5692456,0.056501474
0.43519646,-0.8093264,0.9574894,1.2288091,-0.13008359,-1.8583342,0.49861112,-0.1474777
-0.04093887,0.43052077,0.39977923,2.327589,2.7705328,0.17014927,-0.2860996,0.9654614
1.790029,0.2942655,0.103511184,0.3518992,1.2987585,0.8136756,-1.4610811,0.04005854
-0.53556997,-0.57309973,0.75731546,1.7418405,-0.0009970665,-2.1076598,-0.27633274,0.7159035
-0.59742707,-0.46413586,0.80701613,1.2893872,-0.06134107,-2.326288,-0.4229983,0.91718745
-0.04093887,0.43052077,0.39977923,2.327589,2.7705328,0.17014927,-0.2860996,0.9654614
1.880473,0.25207898,0.21151324,0.28454995,1.2964042,0.87298983,-1.2843845,0.14849883
0.43519646,-0.8093265,0.9574894,1.2288091,-0.13008359,-1.8583341,0.49861112,-0.14747758
2.0336761,0.36724436,0.2357468,0.16683704,1.2613052,0.740032,-1.3185239,0.17668825
-0.59742695,-0.46413583,0.80701613,1.2893872,-0.06134107,-2.326288,-0.4229983,0.9171875
1.8261771,0.33452612,0.096946545,0.2172438,1.3024701,0.6964622,-1.5404705,0.015995
-0.04093887,0.43052077,0.39977923,2.327589,2.7705328,0.17014927,-0.2860996,0.9654614
-0.554641,-0.2896554,1.4361875,0.5579841,-0.09900129,-2.138662,-0.95071703,-0.28363734
1.6708597,-0.10248271,0.9168571,-0.3693842,1.1143066,0.8674805,-1.0921762,0.6514069
-0.53556997,-0.5730997,0.75731546,1.7418405,-0.0009970764,-2.1076598,-0.27633274,0.7159035
1.8447117,0.3267348,0.014650916,0.48857054,0.8526495,0.5427308,-1.8274494,0.5280313
