CaseIds,Labels
A,0
AA,1
AAA,2
AB,3
ABA,4
AC,5
ACA,3
AD,6
ADA,7
AE,8
AEA,9
AF,10
AFA,11
AG,12
AGA,13
AH,14
AHA,15
AI,16
AIA,17
AJ,18
AJA,19
AK,20
AKA,21
AL,22
ALA,23
AM,24
AMA,25
AN,26
ANA,27
AO,28
AP,29
AQ,30
AR,31
AS,32
AT,3
AU,33
AV,34
AW,35
AX,36
AY,37
AZ,38
B,39
BA,40
BAA,41
BB,42
BBA,43
BC,24
BCA,44
BD,45
BDA,46
BE,47
BEA,48
BF,49
BFA,50
BG,51
BGA,52
BH,53
BHA,54
BI,55
BIA,56
BJ,57
BJA,58
BK,59
BKA,60
BL,61
BLA,62
BM,63
BMA,64
BN,65
BNA,66
BO,67
BP,68
BQ,69
BR,70
BS,71
BT,49
BU,72
BV,73
BW,74
BX,75
BY,36
BZ,76
C,77
CA,78
CAA,79
CB,80
CBA,81
CC,82
CCA,83
CD,1
CDA,21
CE,84
CEA,85
CF,86
CFA,87
CG,88
CGA,89
CH,90
CHA,91
CI,92
CIA,24
CJ,93
CJA,94
CK,95
CKA,96
CL,97
CLA,98
CM,99
CMA,100
CN,101
CNA,102
CO,103
CP,104
CQ,105
CR,106
CS,107
CT,108
CU,109
CV,110
CW,111
CX,112
CY,113
CZ,114
D,115
DA,116
DAA,117
DB,118
DBA,119
DC,120
DCA,121
DD,122
DDA,123
DE,95
DEA,124
DF,125
DFA,126
DG,127
DGA,128
DH,129
DHA,130
DI,131
DIA,95
DJ,132
DJA,133
DK,134
DKA,135
DL,136
DLA,137
DM,138
DMA,21
DN,95
DNA,139
DO,140
DP,141
DQ,3
DR,142
DS,143
DT,144
DU,145
DV,3
DW,146
DX,147
DY,148
DZ,149
E,150
EA,151
EAA,152
EB,139
EBA,153
EC,154
ECA,155
ED,156
EDA,157
EE,158
EEA,159
EF,160
EFA,36
EG,125
EGA,161
EH,162
EHA,163
EI,164
EIA,157
EJ,165
EJA,166
EK,167
EKA,168
EL,169
ELA,170
EM,171
EMA,172
EN,3
ENA,95
EO,173
EP,174
EQ,175
ER,1
ES,176
ET,177
EU,178
EV,179
EW,180
EX,181
EY,182
EZ,36
F,183
FA,138
FAA,184
FB,185
FBA,186
FC,158
FCA,187
FD,188
FDA,189
FE,190
FEA,191
FF,83
FFA,21
FG,192
FGA,193
FH,194
FHA,195
FI,3
FIA,196
FJ,197
FJA,198
FK,199
FKA,200
FL,201
FLA,202
FM,203
FMA,204
FN,205
FNA,206
FO,207
FP,208
FQ,209
FR,210
FS,36
FT,211
FU,212
FV,213
FW,214
FX,215
FY,216
FZ,217
G,218
GA,219
GAA,220
GB,221
GBA,222
GC,223
GCA,224
GD,225
GDA,226
GE,227
GEA,228
GF,229
GFA,230
GG,231
GGA,232
GH,138
GHA,233
GI,234
GIA,107
GJ,235
GJA,236
GK,237
GKA,42
GL,238
GLA,239
GM,240
GMA,241
GN,242
GNA,243
GO,244
GP,245
GQ,246
GR,24
GS,247
GT,248
GU,249
GV,250
GW,251
GX,252
GY,253
GZ,24
H,254
HA,255
HAA,256
HB,257
HBA,258
HC,24
HCA,150
HD,259
HDA,260
HE,261
HEA,262
HF,263
HFA,264
HG,265
HGA,266
HH,267
HHA,268
HI,269
HIA,270
HJ,271
HJA,272
HK,273
HKA,274
HL,275
HLA,276
HM,277
HMA,21
HN,278
HNA,279
HO,280
HP,281
HQ,282
HR,283
HS,284
HT,285
HU,21
HV,286
HW,287
HX,288
HY,289
HZ,290
I,291
IA,292
IAA,269
IB,293
IBA,294
IC,295
ICA,95
ID,21
IDA,296
IE,158
IEA,297
IF,298
IFA,139
IG,299
IGA,300
IH,301
IHA,302
II,303
IIA,304
IJ,305
IJA,306
IK,36
IKA,307
IL,308
ILA,309
IM,310
IMA,125
IN,311
INA,21
IO,312
IP,313
IQ,314
IR,315
IS,316
IT,317
IU,318
IV,319
IW,320
IX,1
IY,321
IZ,66
J,322
JA,323
JAA,324
JB,3
JBA,98
JC,325
JCA,326
JD,327
JDA,98
JE,328
JEA,145
JF,329
JFA,330
JG,331
JGA,332
JH,333
JHA,334
JI,335
JIA,336
JJ,337
JJA,338
JK,339
JKA,340
JL,177
JLA,341
JM,342
JMA,343
JN,344
JNA,21
JO,345
JP,24
JQ,346
JR,347
JS,348
JT,349
JU,350
JV,351
JW,352
JX,353
JY,354
JZ,355
K,356
KA,357
KAA,358
KB,359
KBA,360
KC,361
KCA,362
KD,363
KDA,21
KE,364
KEA,1
KF,365
KFA,366
KG,367
KGA,368
KH,369
KHA,370
KI,371
KIA,372
KJ,373
KJA,374
KK,375
KKA,376
KL,202
KLA,377
KM,378
KMA,379
KN,380
KNA,381
KO,382
KP,383
KQ,384
KR,385
