CaseIds,Labels
1-109135791,37
1-147898401,14
1-165554831,9
1-172473423,9
1-182640781,21
1-230541365,14
1-236817141,21
1-270399977,22
1-270427461,9
1-310231291,36
1-316086072,41
1-320604521,12
1-322204195,41
1-322581861,12
1-322980802,10
1-323264491,36
1-323462732,26
1-327329880,9
1-329451027,27
1-329647261,8
1-330634474,17
1-331478885,14
1-332389008,17
1-333164156,32
1-335260940,12
1-337229341,12
1-338946805,36
1-339798202,36
1-339889001,36
1-340984229,12
1-341002175,36
1-342442140,10
1-345132462,14
1-345255471,7
1-347461373,36
1-347923966,14
1-347924629,29
1-349857482,10
1-351187625,36
1-351314317,17
1-351869391,36
1-353818791,7
1-354039443,9
1-354090772,8
1-354350908,29
1-354376900,29
1-356055231,40
1-356879617,8
1-357087417,17
1-357610411,36
1-358038911,33
1-358776870,36
1-359215498,9
1-359781492,10
1-359841262,32
1-360072755,21
1-360464815,29
1-360667704,36
1-361368011,36
1-363041157,10
1-363206822,17
1-363549934,17
1-364018090,21
1-364458525,29
1-364528467,21
1-365052802,25
1-365189372,12
1-365702595,17
1-366462246,36
1-366509892,17
1-366584206,17
1-366698569,26
1-366726662,14
1-366923538,22
1-367002597,29
1-367648732,17
1-367921041,42
1-368322765,32
1-368929048,17
1-369693874,17
1-369989135,14
1-370436092,21
1-370452680,22
1-371498622,17
1-371631962,10
1-371672096,17
1-372029512,33
1-372555278,32
1-372579132,17
1-372858362,17
1-372978779,40
1-373110819,17
1-373268674,17
1-373413519,17
1-373413971,17
1-374379174,17
1-374630866,17
1-374832944,3
1-375337251,17
1-375430388,17
1-375644051,22
1-375646314,17
1-375670011,10
1-376424233,36
1-377083756,8
1-377276064,17
1-377458451,17
1-378050311,19
1-378054711,17
1-378744625,22
1-378976624,41
1-379209685,36
1-379702919,37
1-379789104,26
1-380297615,9
1-380392616,32
1-380527184,32
1-380632889,40
1-380654568,17
1-380885044,6
1-381124870,9
1-382209384,9
1-382442048,21
1-383789251,10
1-384097130,8
1-384757914,22
1-385201933,21
1-385278464,10
1-385311756,17
1-386495623,36
1-386782865,21
1-388028918,42
1-388230583,16
1-388644366,17
1-388724672,17
1-389195082,8
1-390250582,8
1-390722958,29
1-390819078,42
1-392590655,10
1-392812598,17
1-393413330,17
1-396569277,17
1-397446945,17
1-397806545,14
1-399013423,35
1-399628501,26
1-400351079,36
1-400528782,28
1-402212071,36
1-402328919,10
1-402612770,8
1-403006315,32
1-404005175,36
1-404084309,29
1-404736991,42
1-405112616,14
1-405248961,8
1-406010922,40
1-406066421,8
1-406852699,36
1-406875315,17
1-407517548,36
1-407737529,21
1-407876996,34
1-408853759,17
1-409247778,17
1-409309026,36
1-410929705,17
1-411078092,17
1-413205820,17
1-413276708,36
1-413665008,10
1-415000020,22
1-415822336,32
1-415946366,29
1-416247009,29
1-417868043,32
1-418122119,17
1-418890453,28
1-419236954,8
1-419614582,36
1-419783741,36
1-419783822,36
1-422390390,36
1-422418092,40
1-422877530,17
1-423484126,10
1-423648343,17
1-423724447,10
1-423751353,32
1-424022692,17
1-424065923,17
1-424243405,36
1-424668301,17
1-426876102,17
1-426969419,17
1-427498853,21
