CaseIds,Labels
1-109135791,0
1-147898401,26
1-165554831,24
1-172473423,24
1-182640781,28
1-230541365,27
1-236817141,28
1-270399977,11
1-270427461,24
1-310231291,12
1-316086072,35
1-320604521,2
1-322204195,23
1-322581861,2
1-322980802,1
1-323264491,12
1-323462732,7
1-327329880,24
1-329451027,31
1-329647261,32
1-330634474,13
1-331478885,27
1-332389008,13
1-333164156,5
1-335260940,3
1-337229341,2
1-338946805,12
1-339798202,12
1-339889001,12
1-340984229,2
1-341002175,12
1-342442140,1
1-345132462,27
1-345255471,43
1-347461373,12
1-347923966,26
1-347924629,20
1-349857482,1
1-351187625,12
1-351314317,13
1-351869391,12
1-353818791,43
1-354039443,24
1-354090772,17
1-354350908,20
1-354376900,20
1-356055231,31
1-356879617,17
1-357087417,13
1-357610411,12
1-358038911,20
1-358776870,12
1-359215498,24
1-359781492,1
1-359841262,10
1-360072755,28
1-360464815,20
1-360667704,12
1-361368011,12
1-363041157,1
1-363206822,13
1-363549934,13
1-364018090,28
1-364458525,20
1-364528467,28
1-365052802,3
1-365189372,2
1-365702595,13
1-366462246,12
1-366509892,13
1-366584206,13
1-366698569,33
1-366726662,27
1-366923538,11
1-367002597,20
1-367648732,13
1-367921041,21
1-368322765,5
1-368929048,13
1-369693874,13
1-369989135,26
1-370436092,28
1-370452680,11
1-371498622,13
1-371631962,1
1-371672096,13
1-372029512,3
1-372555278,40
1-372579132,13
1-372858362,13
1-372978779,31
1-373110819,13
1-373268674,13
1-373413519,13
1-373413971,13
1-374379174,13
1-374630866,13
1-374832944,30
1-375337251,13
1-375430388,13
1-375644051,11
1-375646314,13
1-375670011,1
1-376424233,12
1-377083756,14
1-377276064,13
1-377458451,13
1-378050311,0
1-378054711,13
1-378744625,11
1-378976624,23
1-379209685,12
1-379702919,0
1-379789104,7
1-380297615,24
1-380392616,40
1-380527184,40
1-380632889,31
1-380654568,13
1-380885044,6
1-381124870,24
1-382209384,24
1-382442048,28
1-383789251,1
1-384097130,17
1-384757914,16
1-385201933,28
1-385278464,1
1-385311756,13
1-386495623,12
1-386782865,28
1-388028918,21
1-388230583,29
1-388644366,13
1-388724672,13
1-389195082,14
1-390250582,17
1-390722958,20
1-390819078,21
1-392590655,1
1-392812598,13
1-393413330,13
1-396569277,13
1-397446945,13
1-397806545,27
1-399013423,9
1-399628501,7
1-400351079,12
1-400528782,15
1-402212071,12
1-402328919,1
1-402612770,32
1-403006315,40
1-404005175,12
1-404084309,20
1-404736991,21
1-405112616,26
1-405248961,32
1-406010922,31
1-406066421,32
1-406852699,12
1-406875315,13
1-407517548,12
1-407737529,28
1-407876996,19
1-408853759,13
1-409247778,13
1-409309026,12
1-410929705,13
1-411078092,13
1-413205820,13
1-413276708,12
1-413665008,1
1-415000020,11
1-415822336,5
1-415946366,20
1-416247009,20
1-417868043,41
1-418122119,13
1-418890453,15
1-419236954,32
1-419614582,12
1-419783741,12
1-419783822,12
1-422390390,12
1-422418092,31
1-422877530,13
1-423484126,1
1-423648343,13
1-423724447,1
1-423751353,41
1-424022692,13
1-424065923,13
1-424243405,12
1-424668301,13
1-426876102,13
1-426969419,13
1-427498853,28
1-427614010,1
1-427955007,24
1-428252132,0
1-428421057,13
1-429498598,24
1-429979181,41
1-430150814,7
1-430793848,1
1-430836105,12
1-430880486,12
1-431797119,13
1-432419251,28
1-432687815,20
1-433161361,13
1-433309965,21
1-433710534,8
1-433910332,33
1-434419581,13
1-434892089,26
1-435824991,13
1-435825107,13
1-437141508,1
1-438526021,12
1-438897551,1
1-439833168,12
1-439863114,12
1-440576028,1
1-441507371,19
1-442885842,22
1-443175071,12
1-443637654,13
1-448698916,12
1-454389870,24
1-457173714,12
1-467257506,28
1-470328307,13
1-470714850,13
1-473084325,36
1-475885658,23
1-479002951,12
1-489198755,12
1-494629702,12
1-494871141,0
1-495101458,12
1-497807633,13
1-498002861,12
1-498324124,7
1-499289128,13
1-499289256,13
1-499540955,29
1-500208339,13
1-500427383,12
1-501925116,5
1-501969547,1
1-502353485,12
1-502697671,20
1-502769178,28
1-504048859,20
1-504498907,1
1-505194002,1
1-505194015,1
1-505416663,13
1-505443989,13
1-506092586,1
1-506108491,20
1-506236591,13
1-506866218,12
1-507679771,1
1-507774379,13
1-508044897,30
1-508462323,1
1-508825032,1
1-509892697,12
1-509912273,13
1-509915742,1
1-510142147,26
1-510399424,1
1-510423612,12
1-511755003,20
1-511787661,13
1-512617571,26
1-512654811,19
1-513031774,1
1-513032417,13
1-513135755,13
1-513180623,13
