CaseIds,Labels
173688,74
173691,84
173694,73
173697,0
173700,0
173703,14
173706,88
173709,49
173712,35
173715,20
173718,92
173721,82
173724,68
173727,0
173730,70
173733,4
173736,34
173739,65
173742,10
173745,6
173748,89
173751,42
173754,17
173757,0
173760,74
173763,4
173766,77
173769,0
173772,0
173775,19
173778,4
173781,41
173784,76
173787,31
173790,87
173793,27
173796,54
173799,72
173802,4
173805,11
173808,0
173811,21
173814,1
173817,82
173820,0
173823,20
173826,68
173829,49
173832,0
173835,22
173838,0
173841,2
173844,69
173847,20
173850,0
173853,0
173856,26
173859,56
173862,4
173865,0
173868,20
173871,82
173874,0
173877,0
173880,79
173883,0
173886,0
173889,4
173892,0
173895,0
173898,3
173901,4
173904,4
173907,0
173910,0
173913,87
173916,64
173919,91
173922,0
173925,49
173928,76
173931,0
173934,4
173937,50
173940,65
173943,21
173946,56
173949,58
173952,0
173955,92
173958,32
173961,4
173964,64
173979,42
173982,83
173985,20
173988,56
173991,0
173994,0
173997,3
174000,10
174003,0
174006,4
174009,82
174012,11
174015,4
174018,32
174021,4
174024,88
174027,4
174030,48
174033,0
174036,46
174039,90
174042,17
174045,90
174048,41
174051,26
174054,0
174057,0
174060,76
174063,0
174066,0
174069,16
174072,4
174075,4
174078,9
174081,0
174084,24
174087,18
174090,3
174093,31
174096,79
174099,24
174102,64
174105,44
174108,0
174111,49
174114,4
174117,4
174120,32
174123,4
174126,4
174129,4
174132,76
174135,4
174138,35
174141,8
174144,87
174147,36
174150,5
174153,82
174156,0
174159,48
174162,4
174165,0
174168,80
174171,0
174174,0
174177,87
174180,77
174183,0
174186,1
174189,0
174192,0
174195,64
174198,37
174201,37
174204,4
174207,91
174210,0
174213,68
174216,66
174219,49
174222,0
174225,0
174228,4
174231,83
174234,4
174237,71
174240,1
174243,1
174246,4
174249,5
174252,51
174255,9
174258,1
174261,58
174264,70
174267,0
174270,70
174273,4
174276,0
174279,37
174282,4
174285,40
174288,26
174291,36
174294,59
174297,49
174300,4
174303,49
174319,30
174322,31
174325,66
174328,0
174331,1
174334,9
174337,79
174340,0
174343,90
174346,4
174349,31
174352,4
174355,4
174358,52
174361,81
174364,4
174367,3
174370,0
174373,0
174376,54
174379,81
174382,25
174385,42
174388,20
174391,0
174394,20
174397,52
174400,1
174403,7
174406,47
174409,59
174412,0
174415,39
174418,25
174421,54
174424,84
174427,0
174430,39
174433,72
174436,46
174439,0
174442,26
174445,72
174448,40
174451,49
174454,0
174457,32
174460,0
174463,90
174466,0
174469,20
174472,4
174475,14
174478,65
174481,22
174484,88
174487,42
174490,32
174493,36
174496,15
174499,4
174502,65
174505,69
174508,20
174511,70
174514,0
174517,70
174520,0
174523,0
174526,4
174529,80
174532,4
174535,18
174538,38
174541,11
174544,0
174547,90
174559,16
174562,3
174565,3
174568,33
174571,83
174574,4
174577,70
174599,0
174602,13
174605,74
174608,41
174611,1
174614,10
174617,0
174620,9
174623,4
174626,26
174629,87
174632,0
174635,87
174638,62
174641,0
174644,90
174647,4
174650,25
174653,38
174656,61
174659,59
174662,0
174665,4
174668,26
174671,90
174674,0
174677,0
174680,0
174683,87
174686,87
174689,17
174692,0
174695,3
174698,0
174701,0
174704,0
174707,7
174710,50
174713,1
174716,55
174719,82
174722,73
174725,0
174728,4
174731,26
174734,26
174737,36
174740,10
174743,26
174746,26
174749,51
174752,69
174755,26
174758,78
174761,7
174764,28
174767,13
174770,26
174773,9
174776,0
174779,69
174782,4
174785,71
174788,0
174791,0
174794,4
174797,0
174800,20
174803,0
174806,90
174809,0
174812,0
174815,25
174818,90
174821,19
174824,53
174827,83
174830,0
174833,0
174836,4
174839,0
174842,0
174845,65
174848,20
174851,70
174854,83
174857,91
174860,88
174863,45
174866,0
174869,22
174872,52
174875,39
174878,87
174881,8
174884,21
174887,0
174890,64
174893,14
174896,59
174899,0
174902,49
174905,82
174908,26
174911,87
174914,32
174917,86
174920,82
174923,67
174926,45
174929,42
174932,37
174935,78
174938,66
174941,1
174944,92
174947,13
174950,2
174953,44
174956,4
174959,11
174962,66
174965,73
174968,78
174979,86
174982,19
174985,13
174988,0
174991,35
174994,4
174997,41
175000,49
175003,0
175006,0
175009,0
175012,1
175015,71
175018,20
175021,0
175024,81
175027,61
175030,0
175033,4
175036,0
175039,11
175042,4
175045,20
175048,8
175051,0
175054,38
175057,4
175060,73
175063,4
175066,4
175069,0
175072,0
175075,49
175078,16
175081,58
175084,0
175087,4
175090,0
175093,16
175096,70
175099,27
175102,4
175105,38
175108,4
175111,1
175114,29
175117,4
175120,3
175123,0
175126,4
175129,0
175132,4
175135,8
175138,0
175141,54
175144,0
175147,90
175150,4
175153,69
175156,26
175159,4
175162,20
175165,0
175168,4
175171,27
175174,32
175177,65
175180,53
175183,38
175186,1
175189,49
175192,90
175195,21
175198,55
175201,4
175204,40
175219,64
175222,0
175225,4
175228,4
175231,48
175234,73
175239,22
175242,0
175245,4
175248,84
175251,54
175254,71
175257,4
175260,32
175263,8
175266,18
175269,0
175272,0
175275,48
175278,54
175281,79
175284,4
175287,7
175290,0
175293,59
175296,0
175299,2
175302,18
175305,82
175308,0
175311,48
175314,4
175317,0
175320,0
175323,66
175326,0
175329,16
175332,36
175335,78
175338,36
175341,37
175344,30
175347,77
175350,0
175353,52
175356,0
175359,1
175362,0
175365,13
175368,26
175371,15
175374,58
175377,70
175380,32
175383,18
175386,8
175389,14
175392,59
175395,22
175398,4
175401,3
175404,0
175407,9
