0,1,2,3,4,5,6,7
-0.009368825,-0.00515551,0.036013346,0.040113825,-0.06283424,-0.024315283,0.053185374,0.06466453
-0.016034508,-0.005377531,0.06853595,0.09065187,-0.10635701,-0.060479153,0.057154592,0.08968526
-0.017900843,-0.0070441156,0.069484755,0.08625905,-0.10437103,-0.054782964,0.052438326,0.085189834
-0.017900843,-0.0070441156,0.069484755,0.08625905,-0.10437103,-0.054782964,0.052438326,0.085189834
-0.008607115,-0.0028381092,0.04395007,0.060828704,-0.07810642,-0.042785235,0.06105696,0.078235336
-0.014701413,-0.0041871136,0.06785822,0.09378959,-0.10777556,-0.06454786,0.060523354,0.092896275
-0.008607115,-0.0028381092,0.04395007,0.060828704,-0.07810642,-0.042785235,0.06105696,0.078235336
-0.0030365698,-0.00093354285,0.025510661,0.038461342,-0.056918487,-0.029514795,0.06398374,0.06964789
-0.017900843,-0.0070441156,0.069484755,0.08625905,-0.10437103,-0.054782964,0.052438326,0.085189834
-0.025366178,-0.013710454,0.073280014,0.06868781,-0.09642714,-0.03199819,0.03357327,0.06720816
0.0012960765,0.00054778653,0.011168901,0.0210645,-0.040438976,-0.019193344,0.066260114,0.06296878
0.0033301462,-0.02888461,0.04807272,0.055184897,-0.089005,-0.018745253,-0.02463696,0.025945535
0.0004961848,0.0007885471,0.016431198,0.030219644,-0.048023768,-0.02617002,0.067707695,0.06788814
0.0033301462,-0.02888461,0.04807272,0.055184897,-0.089005,-0.018745253,-0.02463696,0.025945535
-0.034697846,-0.022043377,0.07802409,0.04672376,-0.08649727,-0.0035172328,0.009991951,0.044731066
-0.025366178,-0.013710454,0.073280014,0.06868781,-0.09642714,-0.03199819,0.03357327,0.06720816
-0.012923952,-0.00259989,0.06695458,0.09797323,-0.109666966,-0.069972806,0.06501504,0.097177625
-0.017900843,-0.0070441156,0.069484755,0.08625905,-0.10437103,-0.054782964,0.052438326,0.085189834
0.0005730644,-0.0056523057,0.04234042,0.072314,-0.08733392,-0.052661818,0.04949758,0.07603465
-0.008183943,-0.0015506645,0.048359357,0.07233698,-0.086590976,-0.05304632,0.06543006,0.085774675
-0.0089244945,-0.0038036928,0.0406431,0.052197505,-0.07174301,-0.035089422,0.057777133,0.07258084
-0.014701413,-0.0041871136,0.06785822,0.09378959,-0.10777556,-0.06454786,0.060523354,0.092896275
-0.0089244945,-0.0038036928,0.0406431,0.052197505,-0.07174301,-0.035089422,0.057777133,0.07258084
-0.0011651287,0.0012885883,0.027360585,0.04923416,-0.0637768,-0.040660042,0.070714206,0.078105256
0.007848969,-0.014260003,0.02088897,0.032012075,-0.05838096,-0.01636352,0.018259238,0.039906956
0.0008218996,-0.02092461,0.05200251,0.06954265,-0.09582548,-0.036298968,0.0017062575,0.04749974
-0.025366178,-0.013710454,0.073280014,0.06868781,-0.09642714,-0.03199819,0.03357327,0.06720816
-0.025366178,-0.013710454,0.073280014,0.06868781,-0.09642714,-0.03199819,0.03357327,0.06720816
