0,1,2,3,4,5,6,7
-0.008301862,0.0012429574,0.029434102,0.059506312,-0.04061676,-0.013519441,0.01181395,0.015596779
-0.0021067418,-0.0070373574,0.03439122,0.054091185,-0.0447354,-0.015362003,0.0039485334,0.015357626
-0.01312338,-0.00551271,0.050206553,0.05567119,-0.053497754,-0.024002831,0.027337357,0.036715716
-0.025539586,0.069625966,-0.07418971,0.023490146,-0.028813139,0.011618416,0.026221558,0.056243833
-0.025539586,0.069625966,-0.07418971,0.023490146,-0.028813139,0.011618416,0.026221558,0.056243833
-0.03738987,-0.0064611086,0.036668584,-0.0035101655,-0.04032255,0.038783807,-0.032990597,-0.012254977
-0.00723718,-0.034265917,0.020810898,-0.001349446,-0.014300704,0.027853092,-0.028333116,-0.01889062
-0.043715615,-0.01660637,0.050565515,-0.007424722,-0.044418827,0.049569264,-0.03993095,-0.014866288
-0.0074439356,-0.030478785,0.030500967,-0.010185255,-0.01238674,0.020749789,-0.029766127,-0.023854304
-0.0079959845,-0.0088493135,0.026707975,0.046070356,-0.049096424,0.0006686014,0.0004602025,0.010636158
0.018152334,0.0021800164,-0.027700841,-0.016534757,0.010688916,0.012177257,0.042632114,0.018103417
0.0065795975,0.0001459475,-0.006298298,0.015185637,-0.020213513,0.0019074061,0.03473523,0.02386114
-0.005681948,-0.042543523,0.030101677,-0.007200467,-0.0112552345,0.028468674,-0.03192713,-0.023705643
-0.025539586,0.069625966,-0.07418971,0.023490146,-0.028813139,0.011618416,0.026221558,0.056243833
0.014843258,-0.006755098,-0.004893633,0.013360418,-0.024501016,-0.00076613104,0.01714834,0.018948134
0.04684345,-0.010931809,-0.05168091,-0.0003658086,0.03607741,-0.031258892,0.0133930445,-0.0015889207
0.0024529668,-0.002303607,0.0022150674,-0.0007294796,0.003915407,0.018244117,0.018915957,0.003488156
0.008286562,-0.004323077,-0.0056496984,0.0061581996,-0.011766817,0.011543918,0.014433455,0.007928194
-0.04328338,-0.042570457,0.067250416,-0.012931755,-0.041865222,0.06300025,-0.04940541,-0.021366846
0.0036816902,-0.023477422,0.027466035,0.021151466,-0.015209354,-0.01490587,0.012102172,0.00049140345
-0.0118531175,-0.020176869,0.04386732,0.030234281,-0.038166292,-0.0014188843,0.012701585,0.012956817
-0.013100949,-0.003066207,0.02894299,0.044098478,-0.029345991,0.007007759,-0.005720209,-0.0036888998
-0.06028299,-0.03772419,0.0737854,-0.016040053,-0.061027177,0.07099022,-0.039824523,-0.025671294
-0.025539586,0.069625966,-0.07418971,0.023490146,-0.028813139,0.011618416,0.026221558,0.056243833
-0.008301861,0.0012429574,0.029434102,0.059506312,-0.04061676,-0.013519441,0.01181395,0.015596779
0.04684345,-0.010931809,-0.05168091,-0.0003658086,0.03607741,-0.031258892,0.0133930445,-0.0015889207
