0,1,2,3,4,5,6,7
-0.006545763,-0.0036458136,0.029436875,0.035071358,-0.056906085,-0.022959478,0.056646332,0.06421566
-0.0031033277,0.0018719696,0.040111534,0.071417764,-0.0821553,-0.057565086,0.07422182,0.09002523
-0.0007428159,-0.00014930964,0.017917965,0.02925125,-0.048194043,-0.024050498,0.06518888,0.06611189
-0.0013701869,0.00017750106,0.022746796,0.038026482,-0.05536171,-0.030883089,0.06682541,0.07095931
0.003876217,0.004084091,0.016122542,0.041379806,-0.05406962,-0.03922041,0.077256195,0.07801716
-0.009285648,-0.0011416879,0.056000594,0.08584075,-0.09772104,-0.06341845,0.06770488,0.09310482
0.0001533741,0.0008917302,0.018686468,0.034143265,-0.05127439,-0.029160026,0.0683281,0.06999643
-0.005559966,-0.0021636072,0.031995993,0.044348273,-0.06327186,-0.031903923,0.061323762,0.07090487
-0.020700343,-0.009543993,0.07090798,0.07966985,-0.101392075,-0.046238676,0.045363933,0.078446716
-0.0013701869,0.00017750106,0.022746796,0.038026482,-0.05536171,-0.030883089,0.06682541,0.07095931
0.0018087196,0.003393167,0.023047388,0.049865745,-0.062074378,-0.044303,0.076227896,0.08131869
-0.0024883056,0.00024921758,0.028756192,0.047763146,-0.06362477,-0.038023796,0.067886986,0.07593738
-0.0025128168,-0.0014891049,0.020041917,0.027867833,-0.04843729,-0.021022609,0.06159057,0.06357441
0.0012960206,0.0021024558,0.019073468,0.039032977,-0.05417187,-0.034524817,0.07190707,0.07411336
0.0001533741,0.0008917302,0.018686468,0.034143277,-0.05127439,-0.029160026,0.06832808,0.06999643
-0.005559966,-0.0021636072,0.031995993,0.044348273,-0.06327186,-0.031903923,0.061323762,0.07090487
-0.0016368196,0.0003163956,0.02479905,0.041755956,-0.058407962,-0.03378694,0.06752093,0.07301946
0.0031203486,0.0011715041,0.0051302644,0.013739517,-0.03350024,-0.0148474695,0.067218594,0.060156513
-0.0025128168,-0.0014891049,0.020041917,0.027867833,-0.04843729,-0.021022609,0.06159057,0.06357441
-0.0053694868,-0.0030167736,0.02669668,0.032970328,-0.054436017,-0.022394558,0.058088403,0.06402863
0.0032667543,0.0018923121,0.008055889,0.020903844,-0.038868178,-0.021113217,0.06973184,0.06473898
-0.018256163,-0.012136616,0.045387175,0.030233456,-0.061813146,-0.0066084615,0.03419581,0.05010374
-0.0027921519,-0.0011928051,0.02295858,0.033517707,-0.052960593,-0.025551775,0.06286692,0.0668136
-0.0025128168,-0.0014891049,0.020041917,0.027867833,-0.04843729,-0.021022609,0.06159057,0.06357441
0.0033697805,0.0023995473,0.010114662,0.025945403,-0.042645615,-0.025522446,0.07150041,0.06796368
0.0004961848,0.0007885471,0.016431198,0.030219644,-0.04802377,-0.02617002,0.067707695,0.06788813
0.003757189,0.0023781685,0.008050154,0.02261192,-0.03981326,-0.023082536,0.07114521,0.066263735
-0.0020583079,0.0015574276,0.033236597,0.05945704,-0.072246164,-0.048450384,0.07233063,0.08359833
-0.0021905075,-0.0018309894,0.016676536,0.021348746,-0.04321809,-0.015796646,0.06011785,0.059836872
0.0008750809,0.00067450263,0.01393853,0.025883,-0.044430975,-0.02286528,0.067021996,0.06555791
-0.006512103,-0.0050603575,0.02207509,0.01845467,-0.044181634,-0.0088164825,0.051484287,0.05394136
0.0008750809,0.00067450263,0.01393853,0.025883,-0.04443097,-0.02286528,0.067021996,0.065557905
-0.009665046,-0.006056721,0.032926843,0.03205804,-0.056895062,-0.017132524,0.050124213,0.059386995
-0.013701592,-0.0032943003,0.067349926,0.09614289,-0.108839475,-0.06759939,0.06304993,0.095304534
-0.008753598,-0.003283763,0.042423777,0.056845076,-0.075169474,-0.039233323,0.059543196,0.07562557
-0.016882842,-0.0061350693,0.06896722,0.088655144,-0.10545428,-0.057889976,0.05501084,0.08764189
-0.0021905075,-0.0018309894,0.016676536,0.021348746,-0.04321809,-0.015796646,0.06011785,0.059836872
-0.0056361575,-0.0018223405,0.03411572,0.048899453,-0.06680619,-0.035707667,0.062617905,0.073655374
-0.0136348335,-0.0060998127,0.05274905,0.063186444,-0.083602645,-0.039549123,0.05281185,0.07492719
-0.013004652,-0.0052766125,0.053752944,0.06768003,-0.086573936,-0.044041034,0.0553504,0.0783122
-0.0032522327,-0.00070478197,0.027762497,0.042823378,-0.060410745,-0.03301158,0.06496915,0.07214875
-0.0027921519,-0.0011928051,0.02295858,0.033517707,-0.052960593,-0.025551775,0.06286692,0.0668136
-0.011146148,-0.0105627775,0.01749433,-0.008220901,-0.027199155,0.018781269,0.034818355,0.032999318
0.00020977414,0.0017000636,0.022511482,0.04303623,-0.05802961,-0.03680677,0.071223736,0.075565636
-0.016605688,-0.009980614,0.048016418,0.04200238,-0.069595106,-0.018372983,0.0408444,0.058969256
-0.005559966,-0.0021636072,0.031995993,0.044348273,-0.06327186,-0.031903923,0.061323762,0.07090487
-0.0011651287,0.0012885883,0.027360585,0.04923417,-0.06377679,-0.040660042,0.07071422,0.07810525
-0.01051139,-0.00863161,0.024108265,0.009041501,-0.03992597,0.0033896437,0.041378003,0.044308323
-0.0024811563,0.00075622834,0.031297855,0.053565945,-0.068054445,-0.04298247,0.069723435,0.07954327
-0.004503078,0.0006220311,0.040823143,0.06812316,-0.08066583,-0.05329294,0.07068462,0.086653665
-0.0065544895,-0.00327908,0.031345487,0.03937939,-0.060205016,-0.026626179,0.05798465,0.06687936
0.0032667543,0.0018923121,0.008055889,0.02090384,-0.038868185,-0.021113217,0.06973184,0.06473898
-0.009665046,-0.006056721,0.032926843,0.03205804,-0.056895062,-0.017132524,0.050124213,0.059386995
-0.0025128168,-0.0014891049,0.020041917,0.027867833,-0.04843729,-0.021022609,0.06159057,0.06357441
0.0010738509,0.0015431475,0.017351432,0.03433876,-0.050747454,-0.030287603,0.070034705,0.07099106
-0.005102816,-0.004211207,0.019277642,0.01704121,-0.042065848,-0.009081444,0.053558897,0.054401886
-0.009126463,-0.004418155,0.03853867,0.046704926,-0.067693576,-0.030192088,0.055689976,0.06898251
0.0028195651,0.0032725653,0.017331019,0.04041872,-0.054111503,-0.037297454,0.07506563,0.07641845
0.0057989676,0.0048870835,0.010498248,0.035342276,-0.048042484,-0.036075853,0.078795254,0.076096915
-0.014405055,-0.0071059465,0.051522072,0.057694275,-0.07997106,-0.034059014,0.04970918,0.07078995
-0.00035701692,0.0005996865,0.019778335,0.034834176,-0.052177448,-0.029216794,0.06763301,0.06994066
-0.005559966,-0.0021636072,0.031995993,0.044348273,-0.06327186,-0.031903923,0.061323762,0.07090487
-0.0136348335,-0.0060998127,0.05274905,0.063186444,-0.083602645,-0.039549123,0.05281185,0.07492719
-0.020700343,-0.009543993,0.07090798,0.07966985,-0.101392075,-0.046238676,0.045363933,0.078446716
-0.00044281845,0.001071179,0.022608677,0.040966988,-0.056927644,-0.034360033,0.06940703,0.07366303
0.0021164166,0.002014975,0.014486964,0.031486,-0.047801103,-0.028941704,0.07100154,0.07021091
-0.00037031434,-0.0003433535,0.015050845,0.024040956,-0.043938242,-0.019993648,0.06421719,0.06323374
0.00053433224,-0.0008146028,0.008087842,0.011387392,-0.03360272,-0.0101412935,0.06185737,0.056243937
-0.00051317364,0.0002965214,0.01902533,0.03257441,-0.050565116,-0.027125672,0.066643715,0.06839092
-0.0053694868,-0.0030167736,0.02669668,0.032970328,-0.054436017,-0.022394558,0.05808841,0.06402863
-0.022699986,-0.011329619,0.07192457,0.074963264,-0.09926425,-0.040135615,0.040310793,0.0736302
0.005701103,0.0040661166,0.006818305,0.026633585,-0.041458584,-0.028543036,0.0758835,0.070602566
-0.019145064,-0.008155172,0.0701173,0.08333053,-0.10304705,-0.0509855,0.04929416,0.0821929
-0.009126463,-0.004418155,0.03853867,0.046704926,-0.067693576,-0.030192088,0.055689976,0.06898251
0.0004961848,0.0007885471,0.016431198,0.030219639,-0.04802377,-0.02617002,0.0677077,0.06788812
-0.00470281,-0.0060028564,0.008149084,-0.006852463,-0.02351059,0.010888223,0.046764657,0.03996176
-0.016342066,-0.007856115,0.057486966,0.06445599,-0.08656213,-0.037806604,0.048372176,0.073145874
-0.0018780587,0.0004420621,0.02665585,0.045130234,-0.061164107,-0.036414236,0.06815022,0.0748834
-0.005559966,-0.0021636072,0.031995993,0.044348273,-0.06327186,-0.031903923,0.061323762,0.070904866
-0.034697846,-0.022043377,0.07802409,0.04672376,-0.08649728,-0.0035172328,0.009991951,0.044731066
-0.022699986,-0.011329619,0.07192457,0.074963264,-0.09926425,-0.040135615,0.040310793,0.0736302
-0.0053694868,-0.0030167736,0.02669668,0.032970328,-0.054436017,-0.022394558,0.058088403,0.06402863
-0.00470281,-0.0060028564,0.008149084,-0.006852463,-0.02351059,0.010888223,0.046764657,0.03996176
-0.0030365698,-0.00093354285,0.025510661,0.038461342,-0.056918487,-0.029514797,0.06398373,0.0696479
0.0010738509,0.0015431475,0.017351432,0.03433877,-0.050747454,-0.030287603,0.070034705,0.07099106
-0.0030365698,-0.00093354285,0.025510661,0.038461342,-0.056918487,-0.029514797,0.06398373,0.0696479
0.00053433224,-0.0008146028,0.008087842,0.011387391,-0.03360272,-0.0101412935,0.06185737,0.056243937
0.0017959336,0.002486398,0.018501725,0.03948767,-0.054152068,-0.03543459,0.07294347,0.074869715
-0.022699986,-0.011329619,0.07192457,0.074963264,-0.09926425,-0.040135615,0.040310793,0.0736302
-0.014216464,-0.008963386,0.041126337,0.034724534,-0.06227728,-0.014657021,0.042827427,0.056722283
0.0032667543,0.0018923121,0.008055889,0.02090384,-0.038868178,-0.021113217,0.06973184,0.06473898
-0.014405055,-0.0071059465,0.051522072,0.057694275,-0.07997106,-0.034059014,0.04970918,0.07078995
-0.0089244945,-0.0038036928,0.0406431,0.052197505,-0.07174302,-0.035089422,0.057777137,0.07258084
-0.016605688,-0.009980614,0.048016418,0.04200238,-0.069595106,-0.018372983,0.0408444,0.058969256
-0.010035321,-0.007183235,0.029068716,0.021988302,-0.049471088,-0.008154076,0.046297744,0.052790076
-0.021972843,-0.0106803,0.0715549,0.076674744,-0.100038,-0.042354908,0.0421483,0.07538166
-0.025366178,-0.013710454,0.073280014,0.06868782,-0.09642714,-0.031998195,0.03357327,0.06720816
-0.005248273,-0.0035596977,0.023324389,0.025729824,-0.048813213,-0.016343143,0.056029547,0.05965284
-0.022699986,-0.011329619,0.07192457,0.074963264,-0.09926425,-0.040135615,0.040310793,0.0736302
-0.0054720524,-0.0025573762,0.029550156,0.039096914,-0.059193775,-0.027514985,0.05983052,0.067731224
-0.011654264,-0.0035126114,0.055904143,0.077309154,-0.092940986,-0.05366655,0.060790155,0.085565805
-0.007728219,-0.00016418558,0.05310782,0.084730506,-0.09572816,-0.064096734,0.07013956,0.09389395
-0.009126463,-0.004418155,0.03853867,0.046704926,-0.06769357,-0.030192085,0.055689976,0.06898251
-0.009368825,-0.00515551,0.036013346,0.040113825,-0.06283425,-0.024315285,0.05318538,0.06466453
-0.0025128168,-0.0014891049,0.020041917,0.027867833,-0.04843729,-0.021022609,0.06159057,0.06357441
-0.016605688,-0.009980614,0.048016418,0.04200238,-0.069595106,-0.018372983,0.0408444,0.058969256
-0.022699986,-0.011329619,0.07192457,0.074963264,-0.09926425,-0.040135615,0.040310793,0.0736302
-0.000158272,0.000985533,0.020736713,0.037710216,-0.0542295,-0.03187821,0.06889208,0.07191306
-0.009126463,-0.004418155,0.03853867,0.046704926,-0.067693576,-0.030192088,0.055689976,0.06898251
-0.009665046,-0.006056721,0.032926843,0.03205804,-0.056895062,-0.017132524,0.050124213,0.059386995
-0.016605688,-0.009980614,0.048016418,0.04200238,-0.069595106,-0.018372983,0.0408444,0.058969256
-0.005102816,-0.004211207,0.019277642,0.01704121,-0.042065848,-0.009081444,0.053558897,0.054401886
-0.016605688,-0.009980614,0.048016418,0.04200238,-0.069595106,-0.018372983,0.0408444,0.058969256
0.0004961848,0.0007885471,0.016431198,0.030219644,-0.04802377,-0.02617002,0.067707695,0.06788813
-0.015886158,-0.011612003,0.03608956,0.017415337,-0.050275147,0.0018547823,0.034403324,0.044402264
-0.0021905075,-0.0018309894,0.016676536,0.021348746,-0.04321809,-0.015796646,0.06011785,0.059836872
-0.0002669579,0.0017866379,0.025358405,0.047834832,-0.062047355,-0.040403556,0.07187976,0.07808955
-0.010035321,-0.007183235,0.029068716,0.021988302,-0.049471088,-0.008154076,0.046297744,0.052790076
0.0044678757,0.0047797384,0.016672434,0.044706173,-0.056177102,-0.042676173,0.07935904,0.08064174
-0.010035321,-0.007183235,0.029068716,0.021988302,-0.049471088,-0.008154076,0.046297744,0.052790076
-0.015367832,-0.008363614,0.049988348,0.050829068,-0.07543158,-0.027196376,0.04583084,0.065618396
